"twitter.user/followersCount","twitter.user/friendsCount","retweet.twitter.user/name","retweet.twitter.tweet/source","retweet.twitter.tweet/favourited","retweet.twitter.tweet/id","twitter.user/id","twitter.user/createdAt","twitter.user/description","twitter.tweet/latitude","twitter.tweet/text","twitter.tweet/inReplyToStatusID","retweet.twitter.tweet/originalText","retweet.twitter.user/lang","twitter.tweet/lang","retweet.twitter.tweet/truncated","twitter.tweet/mentionIds","twitter.tweet/longitude","retweet.twitter.user/statusesCount","retweet.twitter.user/url","retweet.twitter.user/geoEnabled","retweet.twitter.user/protectedTweets","twitter.tweet/possiblySensitive","twitter.tweet/retweetCount","twitter.tweet/isQuote","twitter.tweet/placeName","retweet.twitter.user/listedCount","twitter.user/isTranslator","retweet.twitter.tweet/urls","twitter.user/favouritesCount","retweet.twitter.user/location","twitter.tweet/mediaTypes","retweet.twitter.tweet/inReplyToUserID","retweet.twitter.tweet/favouriteCount","retweet.twitter.user/utcOffset","retweet.twitter.tweet/place","twitter.tweet/inReplyToScreenName","retweet.twitter.user/screenName","retweet.twitter.tweet/hashtags","retweet.twitter.tweet/mediaUrls","retweet.twitter.tweet/created","twitter.user/verified","twitter.tweet/contributors","retweet.twitter.tweet/mentions","retweet.twitter.user/timezone","twitter.user/contributorsEnabled","retweet.twitter.user/followersCount","retweet.twitter.user/friendsCount","twitter.tweet/favourited","twitter.tweet/id","twitter.user/name","retweet.twitter.user/id","twitter.tweet/source","retweet.twitter.user/createdAt","retweet.twitter.tweet/latitude","retweet.twitter.user/description","retweet.twitter.tweet/inReplyToStatusID","retweet.twitter.tweet/text","twitter.user/lang","retweet.twitter.tweet/mentionIds","twitter.tweet/originalText","twitter.tweet/truncated","retweet.twitter.tweet/lang","retweet.twitter.tweet/longitude","twitter.user/statusesCount","twitter.user/url","twitter.user/geoEnabled","twitter.user/protectedTweets","retweet.twitter.tweet/retweetCount","retweet.twitter.tweet/possiblySensitive","retweet.twitter.tweet/isQuote","retweet.twitter.tweet/placeName","twitter.user/listedCount","twitter.tweet/urls","retweet.twitter.user/isTranslator","retweet.twitter.tweet/mediaTypes","retweet.twitter.user/favouritesCount","twitter.user/location","twitter.tweet/favouriteCount","twitter.tweet/inReplyToUserID","twitter.tweet/place","retweet.twitter.tweet/inReplyToScreenName","twitter.tweet/hashtags","twitter.user/utcOffset","twitter.user/screenName","retweet.twitter.tweet/contributors","retweet.twitter.user/verified","twitter.tweet/mediaUrls","twitter.tweet/created","twitter.user/timezone","twitter.tweet/mentions","retweet.twitter.user/contributorsEnabled"
"57","159","Global Calgary","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","false","347782229046480896","22261698","2009-02-28T14:56:03.000Z","","","GALLERY: Incredible photos of flooding around southern Alberta, inc. Canmore, Bragg Creek, Chain Lakes: http://t.co/E79r5ZW110 #abflood","","","en","en","false","[18228708]","","126612","http://t.co/aoaPoeQGaz","true","false","false","23","false","","1234","false","[http://bit.ly/11pdHdF]","1254","Calgary, Alberta, Canada","","","3","-1","","","GlobalCalgary","[abflood]","","2013-06-20T18:25:19.000Z","false","","","","false","178533","653","false","347783236191129600","Rose Hillier","18228708","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2008-12-18T23:31:52.000Z","","Your source for breaking news from #yyc and beyond. Story idea? Email calgary@globalnews.ca","","GALLERY: Incredible photos of flooding around southern Alberta, inc. Canmore, Bragg Creek, Chain Lakes: http://t.co/E79r5ZW110 #abflood","en","","RT @GlobalCalgary: GALLERY: Incredible photos of flooding around southern Alberta, inc. Canmore, Bragg Creek, Chain Lakes: http://t.co/E79r…","false","en","","3478","","true","false","23","false","false","","1","","false","","1002","North Vancouver, BC","0","","","","","-1","MizNVM","","true","","2013-06-20T18:29:19.000Z","","[GlobalCalgary]","false"
"368","701","Naheed Nenshi","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false","347933558599454722","75175488","2009-09-18T02:08:37.000Z","This heart don't count on the wicked.... turn anger into hope","","Please stay clear of downtown tomorrow (if you can). There will be a number of road closures. #yycflood #yyc","","","en","en","false","[33798654]","","56592","https://t.co/zeFHzKEFKv","true","false","false","564","false","","2548","false","","2813","Calgary, Alberta","","","36","-1","","","nenshi","[yycflood, yyc]","","2013-06-21T04:26:39.000Z","false","","","","false","395961","1246","false","347934264676978688","Marcus(Fights Bears)","33798654","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2009-04-21T03:43:27.000Z","","Mayor of Calgary, working every day to make this place even better. Personal account, not funded nor endorsed by the City of Calgary.","","Please stay clear of downtown tomorrow (if you can). There will be a number of road closures. #yycflood #yyc","en","","RT @nenshi: Please stay clear of downtown tomorrow (if you can). There will be a number of road closures. #yycflood #yyc","false","en","","13484","","false","false","564","false","false","","3","","false","","97","","0","","","","[yycflood, yyc]","-1","MarcFightsBears","","true","","2013-06-21T04:29:27.000Z","","[nenshi]","false"
"352","448","","","","","139955130","2010-05-04T04:24:59.000Z","Movies/Sports and everything in between!

#Bulls - #Patriots - #Capitals

Instagram: @kuvintillo 茶 🌙","","“@Van_city_Nucks: All people evacuating the flooding in Alberta can just use Taylor Halls forehead as a life raft and get to safety”@RimSan_","347814008075714560","","","en","","[272700637, 39439534]","","","","","","false","0","false","","","false","","1789","","","","","","","Van_city_Nucks","","","","","false","","","","false","","","false","347831613293473793","Kuvin Dhillon","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","","","en","","","false","","","19144","","false","false","","","","","2","","","","","Vancouver, BC","0","272700637","","","","-1","kuvintillo","","","","2013-06-20T21:41:33.000Z","","[Van_city_Nucks, RimSan_]",""
"9221","4853","TELUS","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","false","347921121515020289","1055779670","2013-01-02T18:29:36.000Z","Thinking Out Loud: Cynic trying to live a glass half full life! Connecting, Informing Sharing & Linking - Love Good Travel Food & Life CAN","","RT @CalgaryPolice: Please evacuate the following areas of #yyc: http://t.co/v8cVAGCLxb #yycflood Please RT","","","en","en","false","[6975832, 19041310]","","37355","http://t.co/tdaEMI7pxi","true","false","false","12","false","","1332","false","[http://flic.kr/s/aHsjGeMiaL]","77855","Canada","","","1","-1","","","TELUS","[yyc, yycflood]","","2013-06-21T03:37:14.000Z","false","","[CalgaryPolice]","","false","111268","62808","false","347921186816147459","Cathy Thinking OutLd","6975832","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","2007-06-20T19:41:30.000Z","","Official tweets from TELUS. We're here to learn, share & help where we can. En français, suivez @TELUSfr. For customer care, please follow @TELUSSupport.","","RT @CalgaryPolice: Please evacuate the following areas of #yyc: http://t.co/v8cVAGCLxb #yycflood Please RT","en","[19041310]","RT @TELUS: RT @CalgaryPolice: Please evacuate the following areas of #yyc: http://t.co/v8cVAGCLxb #yycflood Please RT","false","en","","106557","https://t.co/CxM2NN1Leg","false","false","12","false","false","","428","[http://flic.kr/s/aHsjGeMiaL]","false","","68088","","0","","","","[yyc, yycflood]","-1","CantonCathy","","true","","2013-06-21T03:37:29.000Z","","[TELUS, CalgaryPolice]","false"
"352","650","Michelle Rempel","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false","347923090329726977","326297753","2011-06-29T17:57:30.000Z","Love this city called Victoria. Love the arts. Love what the arts are and will do in making Victoria a truly great city.","","Pictures are not worth the risk to your person or to our emergency responders. Avoid the river. #yycflood","","","en","en","false","[14538949]","","28412","https://t.co/RxdmGq3OUB","true","false","false","7","false","","681","false","","5067","Calgary  ","","","1","-1","","","MichelleRempel","[yycflood]","","2013-06-21T03:45:03.000Z","false","","","","false","62364","2823","false","347927046279794688","Tom McCarthy","14538949","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","2008-04-26T03:10:53.000Z","","Member of Parliament for Calgary Nose Hill. Fortis Et Liber, PC MP. Shadow Minister for Citizenship and Immigration.","","Pictures are not worth the risk to your person or to our emergency responders. Avoid the river. #yycflood","en","","RT @MichelleRempel: Pictures are not worth the risk to your person or to our emergency responders. Avoid the river. #yycflood","false","en","","2291","","true","false","7","false","false","","12","","false","","6860","Victoria, British Columbia","0","","","","[yycflood]","-1","yepitstom","","true","","2013-06-21T04:00:46.000Z","","[MichelleRempel]","false"
"206","248","CBC News Alerts","<a href=""http://www.cbc.ca"" rel=""nofollow"">CBCNewsTicker</a>","false","347678706921250817","25892536","2009-03-22T22:17:08.000Z","Cdns are a peculiar bunch. They have the information and ability to create a better society, but prefer to vote in a gov't that treats them like mindless fools.","","Canmore, Alta. declares state of emergency due to flooding  - with some residents being moved to community centre #Alberta","","","en","en","false","[19038934]","","105467","http://t.co/vAXH6cjeS8","false","false","false","46","false","","8121","false","","1467","Toronto","","","1","-1","","","CBCAlerts","[Alberta]","","2013-06-20T11:33:57.000Z","false","","","","false","1099090","538","false","347686624563429378","Ralphiecat","19038934","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","2009-01-15T21:03:19.000Z","","Breaking national and international news alerts from CBC News, Canada's TV, radio, online and social media news leader.","","Canmore, Alta. declares state of emergency due to flooding  - with some residents being moved to community centre #Alberta","en","","RT @CBCAlerts: Canmore, Alta. declares state of emergency due to flooding  - with some residents being moved to community centre #Alberta","false","en","","18273","","false","false","46","false","false","","23","","false","","0","Calgary, Alberta ","0","","","","[Alberta]","-1","ralphiecat","","true","","2013-06-20T12:05:25.000Z","","[CBCAlerts]","false"
"406","362","Erin Lawrence","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","false","347903608739725312","254159882","2011-02-18T18:41:13.000Z","*frets mildly* | She/Her","","City 8pm Update:  Roads in downtown core being closed.  Memorial Drive closed. #YYC #ABflood #flood","","","en","en","false","[2511452958]","","19629","","true","false","false","10","false","","196","false","","38886"," Calgary Canada  ","","","0","-1","","","tvchick13CTV","[YYC, ABflood, flood]","","2013-06-21T02:27:38.000Z","false","","","","false","6821","2106","false","347904308957814784","ᶜᵃᵗᵒᵐᵃᶰᶜᵉʳ🐈🔮","19796299","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","2009-01-30T23:57:01.000Z","","TV news ninja & Producer @CTVMorningYYC . Proud #YYC Top 40 Under 40. Writer, silversmith, tech junkie.","","City 8pm Update:  Roads in downtown core being closed.  Memorial Drive closed. #YYC #ABflood #flood","en","","RT @tvchick13: City 8pm Update:  Roads in downtown core being closed.  Memorial Drive closed. #YYC #ABflood #flood","false","en","","84306","","false","false","10","false","false","","6","","false","","17705","","0","","","","[YYC, ABflood, flood]","-1","Jacezilla","","true","","2013-06-21T02:30:25.000Z","","[tvchick13]","false"
"2881","1342","Daorcey Le Bray","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false","347935618019491840","15142813","2008-06-17T06:18:33.000Z","Catalyst/Strategist/Data scientist/Social researcher. Democracy hacker. Angel investor, blockchain something, food/wine aficionado & (tries to be) decent guy.","",".@calgarytransit expecting service disruptions tomorrow http://t.co/NmNBVkT0MZ #yycflood","","","en","en","false","[18724209, 26782762]","","30479","https://t.co/zeFHzKEFKv","true","false","false","4","false","","215","false","[http://newsroom.calgary.ca/pr/calgary/weather-could-impact-morning-transit-246966.aspx]","3003","Calgary, Canada","","","0","-1","","","Daorcey","[yycflood]","","2013-06-21T04:34:50.000Z","false","","[calgarytransit]","","false","7711","1368","false","347935749439619072","Brian F. Singh","18724209","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","2009-01-07T15:15:47.000Z","","Communication advisor to Mayor Naheed Nenshi. Also: bit of a nerd.","",".@calgarytransit expecting service disruptions tomorrow http://t.co/NmNBVkT0MZ #yycflood","en","[26782762]","RT @Daorcey: .@calgarytransit expecting service disruptions tomorrow http://t.co/NmNBVkT0MZ #yycflood","false","en","","18878","https://t.co/lKjschOEGY","false","false","4","false","false","","184","[http://newsroom.calgary.ca/pr/calgary/weather-could-impact-morning-transit-246966.aspx]","false","","113","ÜT: 51.057169,-114.022128","0","","","","[yycflood]","-1","BFSingh","","false","","2013-06-21T04:35:21.000Z","","[Daorcey, calgarytransit]","false"
"1407","529","Paula Trotter","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","false","347913486208212992","89552075","2009-11-12T21:58:36.000Z","Recovering Marathon Addict. Blackfoot from Piikani, raised on da Rock. Never doubt that a small group of thoughtful committed citizen can change the world.","","I just can't believe it. Stay safe everyone. #yycflood #downtownyyc #abflood http://t.co/SbtZ0VuZ9N","","","en","en","false","[294690923]","","968","","false","false","false","8","false","","22","false","[http://instagram.com/p/aziLsqgbML/]","13809","Calgary","","","0","-1","","","PaulaTrotter","[yycflood, downtownyyc, abflood]","","2013-06-21T03:06:53.000Z","false","","","","false","260","500","false","347918506660073472","Tiara Folkes","294690923","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2011-05-07T15:57:50.000Z","","I talk about my love for Reese's Peanut Butter Cups way too much.","","I just can't believe it. Stay safe everyone. #yycflood #downtownyyc #abflood http://t.co/SbtZ0VuZ9N","en","","RT @PaulaTrotter: I just can't believe it. Stay safe everyone. #yycflood #downtownyyc #abflood http://t.co/SbtZ0VuZ9N","false","en","","44085","https://t.co/YU03hNR5wO","true","false","8","false","false","","96","[http://instagram.com/p/aziLsqgbML/]","false","","681","Ottawa, Ontario","0","","","","[yycflood, downtownyyc, abflood]","-1","TiaraBeth","","false","","2013-06-21T03:26:50.000Z","","[PaulaTrotter]","false"
"231","193","CBC Calgary","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","false","347860117154324480","26307135","2009-03-24T19:46:42.000Z","Claire. Coffee. Ceramics. Cosmetics. Cats... how coincidental...","","City of Calgary expecting 75,000 to 100,000 people in #yyc will be forced from their homes because of flooding. #abflood","","","en","en","false","[18999809]","","78791","https://t.co/HU4O3qSuSK","true","false","false","137","false","","1684","false","","353","Calgary, Alberta","","","3","-1","","","CBCCalgary","[yyc, abflood]","","2013-06-20T23:34:49.000Z","false","","","","false","174659","1627","false","347866593793024000","Claire Simone","18999809","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2009-01-14T22:42:22.000Z","","Breaking news, features and local events with an eye on the world around us courtesy of staff at CBC Calgary.","","City of Calgary expecting 75,000 to 100,000 people in #yyc will be forced from their homes because of flooding. #abflood","en","","RT @CBCCalgary: City of Calgary expecting 75,000 to 100,000 people in #yyc will be forced from their homes because of flooding. #abflood","false","en","","7429","","true","false","137","false","false","","12","","false","","1234","Calgary, AB, Canada","0","","","","[yyc, abflood]","-1","Pixifire","","true","","2013-06-21T00:00:33.000Z","","[CBCCalgary]","false"
"590","711","","","","","49859565","2009-06-23T02:42:24.000Z","Mermaid from the coast","","Calgary is now in a local state of emergency. Lots of evacuations and road closures. Stay safe!!  #yycflood #yyc","","","","en","","","","","","","","false","1","false","","","false","","436","","","","","","","","","","","","false","","","","false","","","false","347828509512724480","Chanelle Blair","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","","","en","","","false","","","5511","","true","false","","","","","6","","","","","","0","","","","[yycflood, yyc]","-1","ChanelleBlair","","","","2013-06-20T21:29:13.000Z","","",""
"89","80","","","","","384454613","2011-10-03T18:23:53.000Z","I've been to Christmas dinners scarier than you.","","<3 goes out to the folks in #Calgary. #abflood looks to be a bad one this time around. Hope the evacuees get out safe. #Canadianlove","","","","en","","","","","","","","false","0","false","","","false","","1082","","","","","","","","","","","","false","","","","false","","","false","347919739785449472","Anna Von Black","","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","","","","","","en","","","false","","","3223","","false","false","","","","","0","","","","","SameGalaxyDifferentTimeZone","0","","","","[Calgary, abflood, Canadianlove]","-1","AnnaVonBlack","","","","2013-06-21T03:31:44.000Z","","",""
"626","533","The Weather Network","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false","347902544242155520","15579799","2008-07-24T10:19:54.000Z","im at a new acct @godanikk","","AHS has released a Boil Water Advisory for the Calgary Zone. http://t.co/r4cc0t8eMP  #yyc #yycflood #abstorm #abflood (via @adolwyn)","","","en","en","false","[18638090]","","101816","https://t.co/WjwerxxaYT","true","false","false","95","false","","3509","false","[http://www.albertahealthservices.ca/1926.asp]","11536","Canada","","","2","-1","","","weathernetwork","[yyc, yycflood, abstorm, abflood]","","2013-06-21T02:23:24.000Z","false","","[adolwyn]","","false","1554711","1392","false","347904782914174977","erin has moved","18638090","<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>","2009-01-05T17:35:35.000Z","","Canada's #1 source for weather forecasts, news and information. Upload your #UnpredictableVideos for a chance to WIN $500: https://t.co/7gjQfjeQTF","","AHS has released a Boil Water Advisory for the Calgary Zone. http://t.co/r4cc0t8eMP  #yyc #yycflood #abstorm #abflood (via @adolwyn)","en","[6352662]","RT @weathernetwork: AHS has released a Boil Water Advisory for the Calgary Zone. http://t.co/r4cc0t8eMP  #yyc #yycflood #abstorm #abflood (…","false","en","","189541","","true","false","95","false","false","","65","[http://www.albertahealthservices.ca/1926.asp]","false","","12316","Toronto, Ontario","0","","","","[yyc, yycflood, abstorm, abflood]","-1","erins_old_acct","","true","","2013-06-21T02:32:18.000Z","","[weathernetwork]","false"
"178533","653","","","","","18228708","2008-12-18T23:31:52.000Z","Your source for breaking news from #yyc and beyond. Story idea? Email calgary@globalnews.ca","","Good news from Okotoks, where the Sheep River appears to have peaked, waters receding: http://t.co/E79r5ZW110 #abflood","","","","en","","","","","","","","false","54","false","","","false","","1002","","","","","","","","","","","","true","","","","false","","","false","347945157301256194","Global Calgary","","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","","","","en","","","false","","","126612","http://t.co/aoaPoeQGaz","true","false","","","","","1234","[http://bit.ly/11pdHdF]","","","","Calgary, Alberta, Canada","5","","","","[abflood]","-1","GlobalCalgary","","","","2013-06-21T05:12:44.000Z","","",""
"78","284","Cst. Jeremy Shaw","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false","347927192958824448","50769893","2009-06-25T21:05:51.000Z","YYC born and raised nerd, pet lover, outdoors women and fashion addict.","","Taking over the tweeting for @CalgaryPolice during #yycflood since we have reached the twitter limit on our main account. #yyc","","","en","en","false","[621036914, 19041310]","","4471","https://t.co/hQjsqzqXrF","false","false","false","399","false","","126","false","","21","Calgary, Alberta","","","26","-1","","","CstShaw","[yycflood, yyc]","","2013-06-21T04:01:21.000Z","false","","[CalgaryPolice]","","false","7603","0","false","347928887579254787","Emily Smejkal","621036914","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2012-06-28T14:37:37.000Z","","Digital Communications Officer for the @CalgaryPolice Service. Account not monitored 24/7. Emergencies call 9-1-1, otherwise 403-266-1234. #yyc (FB, IG, Snap)","","Taking over the tweeting for @CalgaryPolice during #yycflood since we have reached the twitter limit on our main account. #yyc","en","[19041310]","RT @CstShaw: Taking over the tweeting for @CalgaryPolice during #yycflood since we have reached the twitter limit on our main account. #yyc","false","en","","590","","true","false","399","false","false","","4","","false","","23","Calgary AB","0","","","","[yycflood, yyc]","-1","emmysheep","","true","","2013-06-21T04:08:05.000Z","","[CstShaw, CalgaryPolice]","false"
"112","58","","","","","478956564","2012-01-30T21:13:20.000Z","Ride Participant","","'Move to high ground:' Rapid flooding forces evacuation of High River http://t.co/XFwGrt6lXm #yyc #Calgary #yycre #reincal","","","","en","","","","","","","","false","0","false","","","false","","0","","","","","","","","","","","","false","","","","false","","","false","347812738900320256","Clark L.Timmerman","","<a href=""http://bitly.com"" rel=""nofollow"">bitly bitlink</a>","","","","","","en","","","false","","","3789","","false","false","","","","","9","[http://bit.ly/17qk5G4]","","","","Calgary","0","","","","[yyc, Calgary, yycre, reincal]","-1","TimmermanClark","","","","2013-06-20T20:26:33.000Z","","",""
"8459","2466","Mike Morrison","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false","347834183479070721","77005931","2009-09-24T18:20:08.000Z","Calgary's afternoon current affairs show, hosted by @cbcDougDirks, 3-6 pm weekdays, 99.1 FM or 1010 AM","","Water now flowing over the pathway to Prince's Island Park. #abflood http://t.co/7hT6o9QDyO","","","en","en","false","[22532501]","","75887","https://t.co/blUIID3ojH","true","false","false","9","false","","579","false","","2012","Calgary, Alberta","[photo]","22532501","1","-1","","","mikesbloggity","[abflood]","[http://pbs.twimg.com/media/BNPBWNNCEAMkBur.jpg]","2013-06-20T21:51:46.000Z","true","","","","false","33075","2317","false","347834796774400000","The Homestretch CBC","22532501","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2009-03-02T20:56:49.000Z","","Doing as many things as possible. 🏳️‍🌈🚴‍♂️📸🍔💻🐱✈️","347832619880308736","Water now flowing over the pathway to Prince's Island Park. #abflood http://t.co/7hT6o9QDyO","en","","RT @mikesbloggity: Water now flowing over the pathway to Prince's Island Park. #abflood http://t.co/7hT6o9QDyO","false","en","","17376","http://t.co/YjZoZdBZ9f","true","false","9","false","false","","157","","false","[photo]","38842","ÜT: 51.054086,-114.083504","0","","","mikesbloggity","[abflood]","-1","CBCHomestretch","","true","[http://pbs.twimg.com/media/BNPBWNNCEAMkBur.jpg]","2013-06-20T21:54:12.000Z","","[mikesbloggity]","false"
"19","166","Jeff Lewis","<a href=""http://www.apple.com"" rel=""nofollow"">Camera on iOS</a>","false","347911888526528513","590357936","2012-05-25T22:09:40.000Z","","","Peace bridge again, looking southwest #yycflood http://t.co/QKcjwURw3h","","","en","en","false","[387974237]","","14785","","false","false","false","101","false","","182","false","","9","Calgary, AB","[photo]","","16","-1","","","JeffALewis","[yycflood]","[http://pbs.twimg.com/media/BNQIBPFCUAAcSvW.jpg]","2013-06-21T03:00:32.000Z","false","","","","false","2500","120","false","347922856157523970","L.C","387974237","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","2011-10-09T23:49:39.000Z","","Journalist @globeandmail covering energy, according to people familiar with the matter.","","Peace bridge again, looking southwest #yycflood http://t.co/QKcjwURw3h","en","","RT @JeffALewis: Peace bridge again, looking southwest #yycflood http://t.co/QKcjwURw3h","false","en","","78","","true","false","101","false","false","","1","","false","[photo]","1320","Airdrie","0","","","","[yycflood]","-1","yycfitgirl","","false","[http://pbs.twimg.com/media/BNQIBPFCUAAcSvW.jpg]","2013-06-21T03:44:07.000Z","","[JeffALewis]","false"
"40","151","Shane Keller","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false","347881810233024512","101276364","2010-01-02T17:55:53.000Z","","","#HighRiver Man swims after his cat Momo.. #abflood #yycflood #incredible http://t.co/5SRjMiEjVP","","","en","en","false","[44137101]","","12680","https://t.co/wyNObDCsaw","true","false","false","172","false","","277","false","","32","","[photo]","","67","-1","","","ShaneKeller","[HighRiver, abflood, yycflood, incredible]","[http://pbs.twimg.com/media/BNPsqcsCYAEIuW4.jpg]","2013-06-21T01:01:01.000Z","false","","","","false","8260","535","false","347912009691578368","Sinister.Heart","44137101","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2009-06-02T15:20:51.000Z","","Adventurer. Explorer. Mountain Biker. Photographer. Digital Creator.","","#HighRiver Man swims after his cat Momo.. #abflood #yycflood #incredible http://t.co/5SRjMiEjVP","en","","RT @ShaneKeller: #HighRiver Man swims after his cat Momo.. #abflood #yycflood #incredible http://t.co/5SRjMiEjVP","false","en","","63","","false","false","172","false","false","","0","","false","[photo]","22043","edmonton, AB","0","","","","[HighRiver, abflood, yycflood, incredible]","-1","femmealafunk","","false","[http://pbs.twimg.com/media/BNPsqcsCYAEIuW4.jpg]","2013-06-21T03:01:01.000Z","","[ShaneKeller]","false"
"939","1280","Global Calgary","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","false","347921190578442241","990213210","2012-12-05T05:01:36.000Z","#readastory #plantatree Author of Anna and the Earth Angel, Anna and the Tree Fort, and Nourish. Every print copy sold of Anna books plants a tree in Alberta.","","MAPS: Evacuated areas in the city of Calgary: http://t.co/4thr9fCXmc #YYC #yycfloods","","","en","en","false","[18228708]","","126612","http://t.co/aoaPoeQGaz","true","false","false","27","false","","1234","false","[http://bit.ly/12eP1jE]","212","Calgary, Alberta, Canada","","","0","-1","","","GlobalCalgary","[YYC, yycfloods]","","2013-06-21T03:37:30.000Z","false","","","","false","178533","653","false","347921258152865793","Stephanie Hrehirchuk","18228708","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2008-12-18T23:31:52.000Z","","Your source for breaking news from #yyc and beyond. Story idea? Email calgary@globalnews.ca","","MAPS: Evacuated areas in the city of Calgary: http://t.co/4thr9fCXmc #YYC #yycfloods","en","","RT @GlobalCalgary: MAPS: Evacuated areas in the city of Calgary: http://t.co/4thr9fCXmc #YYC #yycfloods","false","en","","977","https://t.co/w2Xpci9cu7","false","false","27","false","false","","31","[http://bit.ly/12eP1jE]","false","","1002","Calgary","0","","","","[YYC, yycfloods]","-1","StephanieHrehir","","true","","2013-06-21T03:37:46.000Z","","[GlobalCalgary]","false"
"5453","5305","Brock W. Harrison 🇨🇦","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","false","347801972172279808","175956364","2010-08-08T03:38:23.000Z","I am an Ordinary Albertan born in Lethbridge Alberta 😃","",". @ElectDanielle and other volunteers now stranded inside High River General Hospital until water recedes. #abflood #ableg","","","en","en","false","[16580153, 23752837]","","16329","","true","false","false","18","false","","90","false","","25728","Edmonton","","","0","-1","","","BrockWHarrison","[abflood, ableg]","","2013-06-20T19:43:46.000Z","false","","[electdanielle]","","false","3399","2025","false","347802211222433792","Ben Rowley","16580153","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2008-10-03T16:48:22.000Z","","Husband. Dad. Communications. Public policy. Politics. Oilers. Patriots. Vice President of Operations, @abenterprise. Enter through the narrow gate.","",". @ElectDanielle and other volunteers now stranded inside High River General Hospital until water recedes. #abflood #ableg","en","[23752837]","RT @BrockWHarrison: . @ElectDanielle and other volunteers now stranded inside High River General Hospital until water recedes. #abflood #ab…","false","en","","154197","https://t.co/44KLtO1fx5","true","false","18","false","false","","170","","false","","3571","Lethbridge Alberta","0","","","","[abflood]","-1","benrowley78","","false","","2013-06-20T19:44:43.000Z","","[BrockWHarrison, electdanielle]","false"
